hid,name,year_qtr,start_date,end_date,hstatus,county_name,service_area,planning_area,type_cntrl,type_hosp,phone,address,city,zip_code,ceo,lic_beds,avl_beds,stf_beds,dis_medicare_tradicional,dis_medicare_care,dis_medi_tradicional,dis_medi_care,day_medicare_tradicional,day_medicare_care,day_medi_tradicional,day_medi_care,vis_medicare_tradicional,vis_medicare_care,vis_medi_tradicional,vis_medi_care,grip_medicare_tradicional,grip_medicare_care,grip_medi_tradicional,grip_medi_care,grop_medicare_tradicional,grop_medicare_care,grop_medi_tradicional,grop_medi_care,operational_expenses,professional_expenses
106231396,ADVENTIST HEALTH UKIAH VALLEY,20174,10/1/17,12/31/17,Open,Mendocino,1,113,Church,Comparable,707-462-3111,275 HOSPITAL DRIVE,UKIAH,95482,GWEN MATTHEWS,67,50,35,348,37,58,304,1316,118,158,829,21711,1449,1049,17324,15410138,1499435,2306900,10625189,32970299,2031697,1963927,22342177,34384258,0
106334048,KAISER FOUNDATION HOSPITAL - MORENO VALLEY,20193,7/1/19,9/30/19,Open,Riverside,12 - Inland Counties,1109,Non Profit Corp.,Kaiser Foundation Health,626-405-5000,27300 IRIS AVENUE,MORENO VALLEY,92555,JULIE MILLER-PHIPPS,94,94,39,30,394,7,114,141,1489,10,239,266,3316,400,4086,0,0,0,0,0,0,0,0,36391014,0
106430905,STANFORD UNIVERSITY HOSPITAL,20193,7/1/19,9/30/19,Open,Santa Clara,07 - Santa Clara,429,Non Profit Corp.,Comparable,650-723-4000,300 PASTEUR DRIVE,PALO ALTO,94305,DAVID ENTWISTLE,613,474,474,2658,597,278,719,15262,3125,1939,4268,157854,27569,8838,42254,874391650,184463427,100846536,231580216,1011751537,176698542,56649142,270806950,1162053841,0
106390846,DAMERON HOSPITAL ASSOCIATION,20201,1/1/20,3/31/20,OPEN,San Joaquin,06 - North San Joaquin,507,Non Profit Corp.,Comparable,209-944-5550,525 WEST ACACIA ST,STOCKTON,95203,TERRI DAY,202,202,40,307,172,87,241,1074,709,376,996,1621,841,878,5877,39667047,23722003,9960513,29611577,28907722,14375539,7504181,39237074,35593090,963186
106071018,JOHN MUIR MEDICAL CENTER - CONCORD CAMPUS,20174,10/1/17,12/31/17,Open,Contra Costa,5,411,Non Profit Corp.,Comparable,925-682-8200,2540 EAST STREET,CONCORD,94520,CALVIN KNIGHT,245,207,133,1215,468,90,443,5746,2188,473,1911,8182,3157,966,6769,215575631,74646112,16153687,71423675,83326330,28863003,6655270,46820364,129137759,0
106191450,KAISER FOUNDATION HOSPITAL - WOODLAND HILLS,20202,4/1/20,6/30/20,OPEN,Los Angeles,11 - Los Angeles,905,Non Profit Corp.,Kaiser Foundation Health,626-405-5000,5601 DE SOTO AVENUE,WOODLAND HILLS,91367,JULIE MILLER-PHIPPS,267,267,88,39,833,10,82,209,4182,50,302,170,6780,211,1382,3984051,55544997,726489,3932304,1330874,63178091,1190408,7456338,102844196,0
106370782,UNIVERSITY OF CALIFORNIA SAN DIEGO MEDICAL CENTER,20193,7/1/19,9/30/19,Open,San Diego,14 - San Diego/Imperial,1418,Non Profit Other,Comparable,858-657-7000,200 WEST ARBOR DRIVE,SAN DIEGO,92103,PATTY MAYSENT,808,701,701,2110,818,831,2119,13419,5682,8037,12334,43554,10488,20537,27658,238499786,100309089,117061958,189488065,230435826,75736796,37771664,159617642,559781019,0
106190958,METROPOLITAN STATE HOSPITAL,20184,10/1/18,12/31/18,Open,Los Angeles,11 - Los Angeles,921,State,State Hospitals,562-863-7011,11401 BLOOMFIELD AVENUE,NORWALK,90650,WILLIAM SILVA,1106,826,826,64,0,0,0,28128,0,0,0,0,0,0,0,19579324,0,0,0,0,0,0,0,54366100,0
106301342,ST. JUDE MEDICAL CENTER,20194,10/1/19,12/31/19,OPEN,Orange,13 - Orange,1011,Church,Comparable,714-871-3280,101 EAST VALENCIA MESA DRIVE,FULLERTON,92835,BRIAN HELLELAND,320,320,250,1028,1117,120,308,4887,4647,586,1459,25887,34165,4117,11761,77154995,83797444,8986651,23103190,69785309,92098566,11097223,31704494,142975964,0
106361323,COMMUNITY HOSPITAL OF SAN BERNARDINO,20164,10/1/16,12/31/16,Open,San Bernardino,12,1209,Non Profit Corp.,Comparable,(909) 887-6333,1805 MEDICAL CENTER DRIVE,SAN BERNARDINO,92411,JUNE COLLISON,347,345,306,278,248,1384,968,1152,1076,11100,4870,1793,1169,4180,10488,12592840,11457165,104374880,40713185,4383197,4800486,9011392,39535852,66365898,2691273
106070990,KAISER FOUNDATION HOSPITAL - WALNUT CREEK,20184,10/1/18,12/31/18,Open,Contra Costa,05 - East Bay,411,Non Profit Corp.,Kaiser Foundation Health,510-987-3380,1425 SOUTH MAIN STREET,WALNUT CREEK,94596,JANET LIANG,233,233,115,90,1159,14,111,312,4541,77,362,291,11327,95,1740,0,0,0,0,0,0,0,0,168844135,0
106190243,DOWNEY REGIONAL MEDICAL CENTER,20174,10/1/17,12/31/17,Open,Los Angeles,11,921,Non Profit Corp.,Comparable,562-904-5000,11500 BROOKSHIRE AVENUE,DOWNEY,90241,RAMONA PRATT,199,181,79,465,518,189,312,2444,1741,660,1130,3013,2891,1574,6270,33962126,36784883,14678089,19440696,13379111,24215728,9607116,31768049,40185093,0
106382715,CHINESE HOSPITAL,20201,1/1/20,3/31/20,OPEN,San Francisco,04 - West Bay,423,Non Profit Corp.,Comparable,415-982-2400,845 JACKSON STREET,SAN FRANCISCO,94133,JIAN ZHANG,65,60,16,149,139,2,16,600,564,23,36,3112,3500,70,1776,8399132,8315091,220230,699208,9351887,10097967,109492,3700983,25957916,1193276
106190315,GARFIELD MEDICAL CENTER,20183,7/1/18,9/30/18,Open,Los Angeles,11 - Los Angeles,913,Investor - Corp.,Comparable,626-573-2222,525 NORTH GARFIELD AVENUE,MONTEREY PARK,91754,PATRICK PETRE,210,210,210,609,445,234,633,4672,2878,956,3127,2132,1844,487,1998,93295179,73142687,22197412,67343950,20277237,23956077,3420153,38324405,76719932,0
106190434,KAISER FOUNDATION HOSPITAL - WEST LOS ANGELES,20181,1/1/18,3/31/18,Open,Los Angeles,11,927,Non Profit Corp.,Kaiser Foundation Health,626-405-5000,6041 CADILLAC AVENUE,LOS ANGELES,90034,JULIE MILLER-PHIPPS,265,265,96,77,898,29,225,411,3632,85,625,1058,20686,1390,9026,0,0,0,0,0,0,0,0,105161350,0
106400480,FRENCH HOSPITAL MEDICAL CENTER - SAN LUIS OBISPO,20181,1/1/18,3/31/18,Open,San Luis Obispo,8,801,Non Profit Corp.,Comparable,805-543-5353,1911 JOHNSON AVENUE,SAN LUIS OBISPO,93401,ALAN IFTINJUK,98,98,56,651,97,12,101,2693,472,96,430,12388,1084,407,2679,63124072,10046757,1921361,7345363,36794279,5954772,1024495,7465106,39939618,0
106190163,AURORA CHARTER OAK,20174,10/1/17,12/31/17,Open,Los Angeles,11,915,Investor - Corp.,Comparable,626-966-1632,1161 EAST COVINA BOULEVARD,COVINA,91724,TODD SMITH,134,134,123,198,128,382,0,2337,1214,2800,0,1076,347,0,0,3532700,1784250,4166125,0,526240,160640,0,0,8771804,280855
106198495,OCEAN VIEW PSYCHIATRIC HEALTH FACILITY,20201,1/1/20,3/31/20,OPEN,Los Angeles,11 - Los Angeles,933,Investor - Corp.,Psychiatric Health Facilities,562-304-1740,"2600 REDONDO AVENUE, SUITE 500",LONG BEACH,90806,DALIA BOTROS,36,36,36,111,6,0,0,1358,81,0,0,0,0,0,0,1901200,113400,0,0,0,0,0,0,2179811,0
106491001,PETALUMA VALLEY HOSPITAL,20183,7/1/18,9/30/18,Open,Sonoma,03 - North Bay,403,Non Profit Corp.,Comparable,707-778-1111,400 NORTH MCDOWELL BOULEVARD,PETALUMA,94954,KEVIN KLOCKENGA,80,59,31,242,62,48,111,894,227,179,409,4350,1398,598,3356,18056516,4601899,3606862,8272509,21111169,6786371,2905015,16290335,19377659,953569
106010846,HIGHLAND HOSPITAL,20182,4/1/18,6/30/18,Open,Alameda,05 - East Bay,417,City/County,Comparable,510-437-4800,1411 EAST 31ST STREET,OAKLAND,94602,DELVECCHIO FINLEY,408,372,372,804,75,935,1608,6786,334,11639,7882,11423,688,13140,31758,77125157,5656571,75304487,110086640,64558448,5113344,46565082,106724606,204779991,0
106340947,MERCY GENERAL HOSPITAL,20173,7/1/17,9/30/17,Open,Sacramento,2,311,Church,Comparable,(916) 453-4545,4001 J STREET,SACRAMENTO,95819,EDMUNDO CASTANEDA,432,394,394,956,689,274,936,4674,2876,1223,3676,5225,3728,1171,6164,135583174,105896144,23686749,83568940,58598484,29018680,6363979,43586620,133444306,0
106410817,SETON MEDICAL CENTER,20193,7/1/19,9/30/19,Open,San Mateo,04 - West Bay,425,Non Profit Corp.,Comparable,650-992-4000,1900 SULLIVAN AVENUE,DALY CITY,94015,MARK FRATZKE,478,478,257,519,126,73,196,5108,1159,5985,8537,7759,1971,619,5838,84035104,20951180,30128113,45889600,31432011,11454631,2973866,21003146,68711294,0
106364231,ARROWHEAD REGIONAL MEDICAL CENTER,20172,4/1/17,6/30/17,Open,San Bernardino,12,1209,City/County,Comparable,(909) 580-1000,400 N. PEPPER AVENUE,COLTON,92324,WILLIAM GILBERT,456,436,368,593,0,1710,2236,4237,0,13193,8655,12842,0,54964,11945,46559862,0,73402778,66730653,23242510,0,52466523,40566809,290781637,0
106301098,AHMC ANAHEIM REGIONAL MEDICAL CENTER,20182,4/1/18,6/30/18,Open,Orange,13 - Orange,1012,Non Profit Other,Comparable,714-999-5102,1111 WEST LA PALMA AVENUE,ANAHEIM,92801,RICHARD CASTRO,223,223,223,587,483,264,807,3027,2388,1115,3017,1993,1721,1873,4577,65597974,57055918,17929348,62875559,14543564,26371255,7097705,33493685,56193798,0
106190762,ST. VINCENT MEDICAL CENTER,20172,4/1/17,6/30/17,Open,Los Angeles,11,925,Non Profit Corp.,Comparable,(213) 484-7111,2131 WEST 3RD STREET,LOS ANGELES,90057,FRANK CRACOLICI,366,333,333,1128,441,294,271,5943,1743,889,1467,5971,2844,1092,4054,136353845,46716503,22207408,36964966,31449561,16679368,5528064,20127224,70717451,0
106190198,LOS ANGELES COMMUNITY HOSPITAL,20174,10/1/17,12/31/17,Open,Los Angeles,11,925,Investor - Corp.,Comparable,323-267-0477,4081 EAST OLYMPIC BOULEVARD,LOS ANGELES,90023,DAVID TOPPER,324,324,177,581,130,430,1276,3171,736,3084,8838,517,225,539,1832,25319176,6953235,13966166,75449466,2410782,1359920,1648523,6428261,26227136,0
106190163,AURORA CHARTER OAK,20182,4/1/18,6/30/18,Open,Los Angeles,11 - Los Angeles,915,Investor - Corp.,Comparable,626-966-1632,1161 EAST COVINA BOULEVARD,COVINA,91724,TODD SMITH,134,134,127,168,120,342,0,1897,1391,2471,10,1263,372,0,0,2857500,1911175,3752700,15050,647040,208960,0,0,9299973,243770
106454013,PATIENTS' HOSPITAL OF REDDING,20202,4/1/20,6/30/20,OPEN,Shasta,01 - Northern California,209,Investor - Indiv.,Comparable,530-225-8700,2900 EUREKA WAY,REDDING,96001,SHARI LEJSEK,10,10,10,16,0,0,0,39,0,0,0,83,0,0,6,696737,0,0,0,1483352,0,0,32492,1222379,0
106190317,GATEWAYS HOSPITAL AND MENTAL HEALTH CENTER,20184,10/1/18,12/31/18,Open,Los Angeles,11 - Los Angeles,925,Non Profit Corp.,Comparable,323-644-2000,1891 EFFIE STREET,LOS ANGELES,90026,PHIL WONG,55,55,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7310090,378320
106194219,KECK HOSPITAL OF USC,20201,1/1/20,3/31/20,OPEN,Los Angeles,11 - Los Angeles,925,Investor - Corp.,Comparable,800-872-2273,1500 SAN PABLO STREET,LOS ANGELES,90033,RICHARD PINEDA,401,350,221,1027,332,190,436,6748,2397,1909,3827,30409,5583,1553,4293,193553432,74013335,44906907,105450163,167328977,30504804,8386625,26104164,300514095,0
106190352,GREATER EL MONTE COMMUNITY HOSPITAL,20184,10/1/18,12/31/18,Open,Los Angeles,11 - Los Angeles,913,Investor - Corp.,Comparable,626-579-7777,1701 SANTA ANITA AVENUE,SOUTH EL MONTE,91733,STANLEY TOY,117,117,117,134,78,167,334,726,549,896,2193,203,201,1049,2885,10439961,8002249,9545954,24259327,2488594,2204788,5272942,11990689,17843135,0
106321016,SENECA HEALTHCARE DISTRICT,20173,7/1/17,9/30/17,Open,Plumas,1,215,District,Comparable,(530) 258-2151,130 BRENTWOOD DRIVE,CHESTER,96020,LINDA WAGNER,26,26,24,18,0,1,4,74,0,1272,15,3597,0,153,977,525992,0,635280,144952,2474199,0,133879,760411,4169262,868750
106190380,SOUTHERN CALIFORNIA HOSPITAL AT HOLLYWOOD,20172,4/1/17,6/30/17,Open,Los Angeles,11,925,Investor - Corp.,Comparable,(323) 462-2271,6245 DE LONGPRE AVENUE,HOLLYWOOD,90028,DAVID TOPPER,612,598,307,1454,255,1383,1065,8947,1241,9094,6776,1172,532,426,2921,87172522,12824922,35353155,82425110,9050503,2049224,1689617,15269877,55719082,0
106331152,CORONA REGIONAL MEDICAL CENTER - MAIN,20202,4/1/20,6/30/20,OPEN,Riverside,12 - Inland Counties,1111,Non Profit Corp.,Comparable,951-737-4343,800 SOUTH MAIN STREET,CORONA,92882,MARK UFFER,238,238,140,297,395,279,450,1872,2702,2042,4422,1032,1010,1022,3249,31091748,38851463,18446356,45602847,9910261,14769412,7797732,27230936,43258270,0
106190661,SILVER LAKE MEDICAL CENTER,20171,1/1/17,3/31/17,Open,Los Angeles,11,925,Investor - Corp.,Comparable,(213) 989-6100,1711 WEST TEMPLE STREET,LOS ANGELES,90026,BRENT COPE,234,211,211,828,75,652,19,6683,625,4842,287,728,264,100,727,19943021,3255422,21433790,4431979,859059,315741,1299537,1912564,16968930,0
106380857,KAISER FOUNDATION HOSPITAL - SAN FRANCISCO,20202,4/1/20,6/30/20,OPEN,San Francisco,04 - West Bay,423,Non Profit Corp.,Kaiser Foundation Health,510-987-4960,2425 GEARY BOULEVARD,SAN FRANCISCO,94115,THOMAS HANENBURG,239,239,145,60,873,26,109,325,5072,175,404,98,2548,87,618,3660228,102629427,3403265,7306314,1450533,35300716,525749,4143254,157444777,0
106150788,ADVENTIST HEALTH BAKERSFIELD,20182,4/1/18,6/30/18,Open,Kern,09 - Central,617,Non Profit Corp.,Comparable,661-395-3000,2615 CHESTER AVENUE,BAKERSFIELD,93301,SHARLET BRIGGS,254,254,181,919,793,260,994,4110,2930,1018,3719,10483,3768,1495,11898,74391728,62199713,17422803,61002585,47417129,30859268,5525269,47548317,96283883,0
106380939,ZUCKERBERG SAN FRANCISCO GENERAL HOSPITAL & TRAUMA CENTER,20174,10/1/17,12/31/17,Open,San Francisco,4,423,City/County,Comparable,415-206-8000,1001 POTRERO AVENUE,SAN FRANCISCO,94110,SUSAN P. EHRLICH,397,324,305,870,184,1101,1387,7543,1003,6092,6816,36621,581,25664,61534,128830465,24361037,119323649,142286444,66112492,3222873,42080301,111322387,210124082,0
106344114,SHRINERS HOSPITAL FOR CHILDREN - NORTHERN CALIFORNIA,20181,1/1/18,3/31/18,Open,Sacramento,2,311,Non Profit Corp.,Shriners Hospitals,916-453-2000,2425 STOCKTON BOULEVARD,SACRAMENTO,95817,MARGARET BRYAN,80,70,70,0,0,91,47,0,0,678,179,0,0,1938,3432,0,0,8646271,2322507,0,0,2940292,5296232,16235692,0
106190958,METROPOLITAN STATE HOSPITAL,20182,4/1/18,6/30/18,Open,Los Angeles,11 - Los Angeles,921,State,State Hospitals,562-863-7011,11401 BLOOMFIELD AVENUE,NORWALK,90650,WILLIAM SILVA,1106,826,826,35,0,0,0,20036,0,0,0,0,0,0,0,14065037,0,0,0,0,0,0,0,55852196,0
106454013,PATIENTS' HOSPITAL OF REDDING,20201,1/1/20,3/31/20,OPEN,Shasta,01 - Northern California,209,Investor - Indiv.,Comparable,530-225-8700,2900 EUREKA WAY,REDDING,96001,SHARI LEJSEK,10,10,10,17,0,0,2,48,0,0,3,82,0,0,15,677497,0,0,76025,1161080,0,0,105789,1312861,0
106010967,ST. ROSE HOSPITAL,20192,4/1/19,6/30/19,Open,Alameda,05 - East Bay,421,Non Profit Corp.,Comparable,510-264-4000,27200 CALAROGA AVENUE,HAYWARD,94545,AMAN DHUPER,195,195,193,548,89,139,291,2574,289,414,992,1971,282,932,3829,55260722,8152710,7489474,21848972,8528603,1637948,3913196,14892435,34029891,0
106141338,SOUTHERN INYO HOSPITAL,20193,7/1/19,9/30/19,Open,Inyo,12 - Inland Counties,1201,District,Comparable,760-876-5501,501 EAST LOCUST STREET,LONE PINE,93545,PETER SPIERS,37,33,33,14,0,15,0,28,0,2354,9,579,100,255,416,83564,0,1186372,45985,861054,139378,101496,177837,2628060,427966
106191230,"MARTIN LUTHER KING, JR. COMMUNITY HOSPITAL",20174,10/1/17,12/31/17,Open,Los Angeles,11,935,Non Profit Corp.,Comparable,424-338-8000,1680 EAST 120TH STREET,LOS ANGELES,90059,ELAINE BATCHLOR,131,126,126,398,136,552,1027,1438,492,2111,3957,1069,543,6069,13051,54905618,23212055,70384589,128925043,19979957,13976543,63704001,143413397,67665541,0
106301127,KINDRED HOSPITAL - BREA,20201,1/1/20,3/31/20,OPEN,Orange,13 - Orange,1011,Investor - Corp.,Comparable,714-529-6842,875 NORTH BREA BOULEVARD,BREA,92821,KEVIN CHAVEZ,86,86,86,88,28,3,7,2242,1231,516,1599,0,0,0,0,14656421,9750843,1049657,3723480,0,0,0,0,8248952,0
106190240,LAKEWOOD REGIONAL MEDICAL CENTER,20174,10/1/17,12/31/17,Open,Los Angeles,11,933,Investor - Corp.,Comparable,562-531-2550,3700 SOUTH STREET,LAKEWOOD,90712,TIMOTHY MENTON,172,172,110,620,627,113,447,3113,2663,810,2180,2074,1996,911,5095,67256333,77517217,15145070,46013296,20344782,34066830,5501019,35187812,45356994,0
106370745,SHARP MESA VISTA HOSPITAL,20174,10/1/17,12/31/17,Open,San Diego,14,1416,Non Profit Corp.,Comparable,858-278-4110,7850 VISTA HILL AVENUE,SAN DIEGO,92123,TRISHA KHALEGHI,158,137,119,162,126,75,0,2541,1581,529,0,9092,1452,19,0,14565852,9152458,3100098,0,13739113,2370145,28659,0,21003988,0
106150775,GOOD SAMARITAN HOSPITAL - BAKERSFIELD,20193,7/1/19,9/30/19,Open,Kern,09 - Central,617,Investor - Ptnr.,Comparable,661-215-7500,901 OLIVE DRIVE,BAKERSFIELD,93308,AMANDEEP BASRA,64,64,57,177,25,101,160,1089,180,628,605,313,41,56,874,3756881,619510,1899275,2800888,796987,98420,68821,1695593,5732696,0
106014337,KAISER FOUNDATION HOSPITAL - SAN LEANDRO,20183,7/1/18,9/30/18,Open,Alameda,05 - East Bay,421,Non Profit Corp.,Kaiser Foundation Health,510-987-3380,2500 MERCED STREET,SAN LEANDRO,94577,JANET LIANG,206,206,97,80,831,28,192,311,3097,90,504,467,9734,332,3313,0,0,0,0,0,0,0,0,127477158,0
106150788,ADVENTIST HEALTH BAKERSFIELD,20181,1/1/18,3/31/18,Open,Kern,9,617,Non Profit Corp.,Comparable,661-395-3000,2615 CHESTER AVENUE,BAKERSFIELD,93301,SHARLET BRIGGS,254,254,198,1019,863,238,1024,4678,3613,839,3528,10736,4019,1350,12455,83339314,71852844,18871588,56047922,40243353,31006242,4980337,44450265,98453101,0
106074017,SAN RAMON REGIONAL MEDICAL CENTER,20183,7/1/18,9/30/18,Open,Contra Costa,05 - East Bay,411,Investor - Corp.,Comparable,925-275-9200,6001 NORRIS CANYON ROAD,SAN RAMON,94583,ANN LUCENA,123,116,45,334,174,21,56,1278,668,118,200,4568,1137,93,576,43674044,18759515,2958579,5938849,32220852,10194150,1240690,6116703,41751020,0
106491076,SONOMA VALLEY HOSPITAL,20171,1/1/17,3/31/17,Open,Sonoma,3,403,District,Comparable,(707) 935-5000,347 ANDRIEUX STREET,SONOMA,95476,KELLY MATHER,75,64,45,222,56,12,52,1714,466,76,481,6839,1812,340,1499,14291479,4277967,795426,3151172,14739326,5355852,1291937,6499113,15224107,0
106281047,QUEEN OF THE VALLEY HOSPITAL,20174,10/1/17,12/31/17,Open,Napa,3,407,Church,Comparable,707-252-4411,1000 TRANCAS STREET,NAPA,94558,LARRY COOMES,208,153,125,824,116,134,276,4518,461,845,1355,13972,1673,682,5780,91035176,12907941,10182456,25100054,56447539,7036609,3547917,23849083,73683866,3407871
106013687,MERRITT PERALTA INSTITUTE CDRH,20183,7/1/18,9/30/18,Open,Alameda,05 - East Bay,417,Non Profit Corp.,Comparable,510-869-8802,3012 SUMMIT STREET,OAKLAND,94609,CHARLES J. PROSPER,24,24,23,1,1,0,0,25,10,0,0,0,0,0,0,54296,35005,0,0,0,0,0,0,890268,0
106300032,CHILDREN'S HOSPITAL - ORANGE COUNTY,20171,1/1/17,3/31/17,Open,Orange,13,1015,Non Profit Corp.,Comparable,(714) 997-3000,1201 WEST LA VETA AVENUE,ORANGE,92868,KIMBERLY CRIPE,279,279,279,2,0,1435,710,6,0,8620,1718,32,0,11719,23344,660054,0,171644773,42540433,68880,0,49660412,68658058,128954162,0
106010776,CHILDREN'S HOSPITAL AND RESEARCH CENTER AT OAKLAND,20172,4/1/17,6/30/17,Open,Alameda,5,417,Non Profit Corp.,Comparable,(510) 428-3885,747 52ND STREET,OAKLAND,94609,BERTRAM LUBIN,190,190,190,10,0,944,816,55,0,6366,2127,236,0,17370,30544,1205451,0,109083980,32775932,1552085,0,38195559,56646714,140018000,0
106190196,KINDRED HOSPITAL - SOUTH BAY,20184,10/1/18,12/31/18,Open,Los Angeles,11 - Los Angeles,929,Investor - Corp.,Comparable,310-323-5330,1246 WEST 155TH STREET,GARDENA,90247,"KERR, MICHAEL",54,54,54,76,9,0,23,2147,312,182,1452,0,0,0,0,21241520,3313516,1254558,13740583,0,0,0,0,7152177,0
106010987,WASHINGTON HOSPITAL - FREMONT,20164,10/1/16,12/31/16,Open,Alameda,5,421,District,Comparable,(510) 797-1111,2000 MOWRY AVENUE,FREMONT,94538,NANCY FARBER,341,319,148,1209,169,162,317,6347,973,832,1673,11680,911,1149,6385,173423644,21968807,22081632,40102099,48405592,6682075,5771967,25133858,104636590,0
106130760,PIONEERS MEMORIAL HEALTHCARE DISTRICT,20172,4/1/17,6/30/17,Open,Imperial,14,1424,District,Comparable,(760) 351-3333,207 WEST LEGION ROAD,BRAWLEY,92227,LAWRENCE LEWIS,107,107,107,386,32,127,499,1544,109,397,1435,11113,680,1652,19163,14579686,1122796,3211005,11782213,22587413,1858766,3369344,28871616,31429490,2890495
106454012,VIBRA HOSPITAL OF NORTHERN CALIFORNIA,20183,7/1/18,9/30/18,Open,Shasta,01 - Northern California,209,Investor - Corp.,Comparable,530-246-9000,2801 EUREKA WAY,REDDING,96001,CHRIS JONES,88,88,72,198,0,0,43,4674,34,15,1310,1242,0,0,0,45034445,391398,260298,13394018,825796,0,0,0,7195619,0
106560501,OJAI VALLEY COMMUNITY HOSPITAL,20201,1/1/20,3/31/20,OPEN,Ventura,10 - Santa Barbara/Ventura,809,Non Profit Corp.,Comparable,805-652-5011,1306 MARICOPA HIGHWAY,OJAI,93023,GARY WILDE,91,91,69,75,16,3,12,1025,270,366,3730,1725,894,364,1552,2701612,763545,332422,2626004,2604983,1356150,485148,1192801,9660552,0
106130760,PIONEERS MEMORIAL HEALTHCARE DISTRICT,20174,10/1/17,12/31/17,Open,Imperial,14,1424,District,Comparable,760-351-3333,207 WEST LEGION ROAD,BRAWLEY,92227,LAWRENCE LEWIS,107,107,91,434,53,140,550,2009,213,382,1585,11512,816,1865,22224,17986565,2101141,3415293,12597803,20745020,1813220,3798259,31572109,30599362,2772672
106404046,SAN LUIS OBISPO COUNTY - PHF,20182,4/1/18,6/30/18,Open,San Luis Obispo,08 - Mid-Coast,801,City/County,Psychiatric Health Facilities,805-781-4700,2178 JOHNSON AVENUE,SAN LUIS OBISPO,93401,ANNE ROBIN,16,16,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1067032,0
106331164,DESERT REGIONAL MEDICAL CENTER,20172,4/1/17,6/30/17,Open,Riverside,12,1105,Investor - Corp.,Comparable,(760) 323-6511,1150 NORTH INDIAN CANYON DRIVE,PALM SPRINGS,92262,MICHELE FINNEY,385,351,247,901,1151,523,1103,5111,4884,3767,4540,7896,4931,3909,13417,132957827,135405456,87947407,123463946,60760997,45586581,25577001,77465431,115499707,0
106190521,MEMORIAL HOSPITAL - GARDENA,20183,7/1/18,9/30/18,Open,Los Angeles,11 - Los Angeles,929,Investor - Corp.,Comparable,310-532-4200,1145 W. REDONDO BEACH BOULEVARD.,GARDENA,90247,ARACELI LONERGAN,172,172,149,385,151,244,749,1742,545,842,2355,670,578,1187,4729,30212072,11334089,17812952,64726367,4313661,6538813,5017358,23361703,23797315,0
106100797,ADVENTIST MEDICAL CENTER - REEDLEY,20172,4/1/17,6/30/17,Open,Fresno,9,607,District,Comparable,(559) 582-9000,372 WEST CYPRESS AVENUE,REEDLEY,93654,WAYNE FERCH,49,49,15,55,10,66,249,206,27,144,499,21258,3804,16892,94016,1452838,202553,1308233,5037492,8704633,1409879,6922932,37045420,39291261,0
106364231,ARROWHEAD REGIONAL MEDICAL CENTER,20173,7/1/17,9/30/17,Open,San Bernardino,12,1209,City/County,Comparable,(909) 580-1000,400 N. PEPPER AVENUE,COLTON,92324,WILLIAM GILBERT,456,436,368,646,0,1769,2313,4005,0,11901,8731,12871,0,51322,10068,39379558,0,66592376,67382054,23311991,0,56015403,34299103,132234057,0
106364502,LOMA LINDA UNIVERSITY CHILDREN'S HOSPITAL,20182,4/1/18,6/30/18,Open,San Bernardino,12 - Inland Counties,1209,Non Profit Corp.,Comparable,909-558-4000,11234 ANDERSON STREET.,LOMA LINDA,92354,KERRY HEINRICH,343,343,287,10,7,312,2227,41,288,4447,11469,306,76,1498,12983,1060396,6254549,92540537,246422887,476385,476385,5374343,35490807,151265704,0
106040937,OROVILLE HOSPITAL,20174,10/1/17,12/31/17,Open,Butte,1,221,Non Profit Corp.,Comparable,530-532-8500,2767 OLIVE HIGHWAY,OROVILLE,95966,ROBERT WENTZ,133,133,133,1508,38,241,1074,5875,156,793,3400,58030,1746,4943,47244,56865483,1462974,7565711,33558488,38961813,1315990,2676083,31983008,74293129,10787529
106374094,VIBRA HOSPITAL OF SAN DIEGO,20193,7/1/19,9/30/19,Open,San Diego,14 - San Diego/Imperial,1418,Investor - Corp.,Comparable,619-260-8300,555 WASHINGTON STREET,SAN DIEGO,92103,YAMEEKA WILLIAMS,110,88,88,71,8,0,35,2002,574,38,1384,0,0,0,0,30218215,8137212,636594,19516444,0,0,0,0,11617587,0
106301380,KINDRED HOSPITAL - WESTMINSTER,20164,10/1/16,12/31/16,Open,Orange,13,1014,Investor - Corp.,Comparable,(714) 893-4541,200 HOSPITAL CIRCLE,WESTMINSTER,92683,JULIE MYERS,109,109,109,184,9,2,20,5774,440,154,1137,0,0,0,0,59546814,5508940,2805177,10328317,0,0,0,0,16445415,0
106300225,MEMORIALCARE ORANGE COAST MEDICAL CENTER,20193,7/1/19,9/30/19,Open,Orange,13 - Orange,1014,Non Profit Corp.,Comparable,714-962-4677,9920 TALBERT AVENUE,FOUNTAIN VALLEY,92708,MARCIA MANKER,222,222,138,731,880,51,348,3160,3110,255,1288,4111,5884,380,3661,59528307,61540703,3840092,22890500,23396693,31855359,1108131,8857883,78266688,0
