hid,name,year_qtr,start_date,end_date,hstatus,county_name,service_area,planning_area,type_cntrl,type_hosp,phone,address,city,zip_code,ceo,lic_beds,avl_beds,stf_beds,dis_medicare_tradicional,dis_medicare_care,dis_medi_tradicional,dis_medi_care,day_medicare_tradicional,day_medicare_care,day_medi_tradicional,day_medi_care,vis_medicare_tradicional,vis_medicare_care,vis_medi_tradicional,vis_medi_care,grip_medicare_tradicional,grip_medicare_care,grip_medi_tradicional,grip_medi_care,grop_medicare_tradicional,grop_medicare_care,grop_medi_tradicional,grop_medi_care,operational_expenses,professional_expenses
106190315,GARFIELD MEDICAL CENTER,20174,2017-10-01,2017-12-31,Open,Los Angeles,11,913,Investor - Corp.,Comparable,626-573-2222,525 NORTH GARFIELD AVENUE,MONTEREY PARK,91754,PATRICK PETRE,210,210,210,668,375,267,688,4625,2255,1019,3258,2360,1759,487,2276,94092139,58846657,19709198,75264390,21496468,23530505,3727602,34163393,77173453,0
106540734,KAWEAH DELTA MEDICAL CENTER,20194,2019-10-01,2019-12-31,OPEN,Tulare,09 - Central,611,District,Comparable,559-624-2000,400 WEST MINERAL KING,VISALIA,93291,GARY K. HERBST,581,576,457,2071,584,799,1599,13504,3178,6679,6856,26543,7761,16336,38059,115931986,30831788,31292522,59786930,79560429,25205780,11880023,71471259,179791871,0
106197931,EXODUS RECOVERY - PHF,20192,2019-04-01,2019-06-30,Open,Los Angeles,11 - Los Angeles,927,Investor - Corp.,Psychiatric Health Facilities,310-237-0454,9808 VENICE BOULEVARD,CULVER CITY,90232,LUANA MURPHY,16,16,32,0,0,60,0,0,0,1235,0,0,0,0,0,0,0,611239,0,0,0,0,0,1137791,0
106420493,MARIAN MEDICAL CENTER,20164,2016-10-01,2016-12-31,Open,Santa Barbara,10,803,Non Profit Corp.,Comparable,(805) 739-3000,1400 EAST CHURCH STREET,SANTA MARIA,93454,CHUCK COVA,353,353,263,1347,159,593,787,8530,965,2535,6405,58889,3963,4675,26790,112707432,15322410,30343700,55215470,102057398,7726784,9438006,49460216,126752473,0
106370745,SHARP MESA VISTA HOSPITAL,20173,2017-07-01,2017-09-30,Open,San Diego,14,1416,Non Profit Corp.,Comparable,(858) 278-4110,7850 VISTA HILL AVENUE,SAN DIEGO,92123,TRISHA KHALEGHI,158,158,129,125,143,72,0,2263,1858,380,0,8816,1446,5,0,12019639,9747503,2014277,0,13131107,2416340,20497,0,20136372,0
106090933,MARSHALL MEDICAL CENTER,20172,2017-04-01,2017-06-30,Open,El Dorado,2,304,Non Profit Corp.,Comparable,(530) 626-2770,1100 MARSHALL WAY,PLACERVILLE,95667,JAMES WHIPPLE,125,125,117,711,104,79,295,3485,500,368,1230,43217,6937,3615,15703,58314033,8094097,7704625,25386272,67055171,11697785,6021817,29793047,62638403,10917402
106541123,PORTERVILLE STATE HOSPITAL,20164,2016-10-01,2016-12-31,Open,Tulare,9,613,State,State Hospitals,(559) 782-2222,26501 AVENUE 140,PORTERVILLE,93258,KAY HARALSON,1210,331,331,1,0,17,0,156,0,12287,0,0,0,0,0,1625403,0,31279916,0,0,0,0,0,39839751,0
106371394,SCRIPPS MEMORIAL HOSPITAL - ENCINITAS,20181,2018-01-01,2018-03-31,Open,San Diego,14,1416,Non Profit Corp.,Comparable,760-633-6501,354 SANTA FE DRIVE,ENCINITAS,92024,CARL ETTER,193,192,167,1104,675,123,236,5476,2943,672,1010,4841,2883,705,2064,103556467,57329811,11257792,16392909,26162185,17855610,2721876,8437058,82181947,5004561
106304159,HEALTHBRIDGE CHILDREN'S HOSPITAL - ORANGE,20174,2017-10-01,2017-12-31,Open,Orange,13,1015,Investor - Ptnr.,Comparable,714-289-2400,393 S. TUSTIN STREET,ORANGE,92866,ROBERTA CONSOLVER,27,27,27,0,0,11,4,0,0,450,1131,0,0,0,0,0,0,2627968,6953297,0,0,0,0,2125549,0
106454013,PATIENTS' HOSPITAL OF REDDING,20184,2018-10-01,2018-12-31,Open,Shasta,01 - Northern California,209,Investor - Indiv.,Comparable,530-225-8700,2900 EUREKA WAY,REDDING,96001,SHARI LEJSEK,10,0,10,11,0,0,1,22,0,0,2,180,0,0,21,658001,0,0,27995,2497190,0,0,156954,748490,0
106361323,COMMUNITY HOSPITAL OF SAN BERNARDINO,20181,2018-01-01,2018-03-31,Open,San Bernardino,12,1209,Non Profit Corp.,Comparable,909-887-6333,1805 MEDICAL CENTER DRIVE,SAN BERNARDINO,92411,JUNE COLLISON,347,345,306,299,274,1382,1077,1308,1332,10063,5795,1146,1548,5181,11042,17163082,17534287,96025440,58458765,4293718,5240472,10903961,41459625,68122443,3306415
106560501,OJAI VALLEY COMMUNITY HOSPITAL,20173,2017-07-01,2017-09-30,Open,Ventura,10,809,Non Profit Corp.,Comparable,(805) 652-5011,1306 MARICOPA HIGHWAY,OJAI,93023,GARY WILDE,91,91,65,68,39,2,12,537,451,122,4199,2103,604,389,2195,2063310,1185736,58517,2402784,2118973,725807,250809,1622515,7553510,0
106220733,JOHN C. FREMONT HEALTHCARE DISTRICT,20172,2017-04-01,2017-06-30,Open,Mariposa,9,603,District,Comparable,(209) 966-3631,5189 HOSPITAL ROAD,MARIPOSA,95338,MATTHEW MATTHIESSEN,34,33,33,41,0,14,0,222,0,2177,0,5549,0,2624,0,683200,0,1261884,0,3270786,0,402938,0,5966901,714687
106331216,JOHN F. KENNEDY MEMORIAL HOSPITAL,20202,2020-04-01,2020-06-30,OPEN,Riverside,12 - Inland Counties,1103,Investor - Corp.,Comparable,760-347-6191,47111 MONROE STREET,INDIO,92201,GARY HONTS,145,145,65,211,247,167,610,887,1352,609,1666,643,798,1148,4425,32677068,45163805,19745204,56723335,13104562,15493316,8044051,36048543,33780081,0
106314029,CIRBY HILLS BEHAVIORAL HEALTH,20194,2019-10-01,2019-12-31,OPEN,Placer,02 - Golden Empire,309,Investor - Corp.,Psychiatric Health Facilities,916-787-8900,101 CIRBY HILLS DRIVE,ROSEVILLE,95678,ARNE HYSON,16,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1223347,0
106190434,KAISER FOUNDATION HOSPITAL - WEST LOS ANGELES,20184,2018-10-01,2018-12-31,Open,Los Angeles,11 - Los Angeles,927,Non Profit Corp.,Kaiser Foundation Health,626-405-5000,6041 CADILLAC AVENUE,LOS ANGELES,90034,JULIE MILLER-PHIPPS,265,265,74,47,660,25,213,315,2503,96,496,967,21265,890,8774,0,0,0,0,0,0,0,0,116776161,0
106190587,COLLEGE MEDICAL CENTER,20202,2020-04-01,2020-06-30,OPEN,Los Angeles,11 - Los Angeles,933,Investor - Corp.,Comparable,562-997-2500,2776 PACIFIC AVENUE,LONG BEACH,90806,JOE AVELINO,221,221,221,228,114,1498,188,1600,693,11724,897,290,140,221,825,9214824,4900703,30364083,7797995,1968149,252833,1050394,3807367,24441697,0
106010776,UCSF BENIOFF CHILDREN'S HOSPITAL OAKLAND,20184,2018-10-01,2018-12-31,Open,Alameda,05 - East Bay,417,Non Profit Corp.,Comparable,510-428-3885,747 52ND STREET,OAKLAND,94609,"MICHAEL ANDERSON, MD",190,190,190,4,0,787,817,69,0,5906,2357,286,0,14153,34487,1159329,0,108607447,40156931,2306971,0,40094656,62089730,155047000,0
106304460,HOAG ORTHOPEDIC INSTITUTE,20201,2020-01-01,2020-03-31,OPEN,Orange,13 - Orange,1016,Investor - Ptnr.,Comparable,949-517-3149,16250 SAND CANYON AVENUE,IRVINE,92618,JENNIFER MITZNER,70,70,20,411,117,0,5,778,209,0,14,175,73,0,0,38447864,10658924,0,312487,9436753,4037106,0,0,24419829,0
106240942,MERCY MEDICAL CENTER - MERCED,20173,2017-07-01,2017-09-30,Open,Merced,6,515,Non Profit Corp.,Comparable,(209) 564-5000,333  MERCY AVENUE,MERCED,95340,DAVID DUNHAM,186,186,125,1121,121,271,1158,4887,520,783,3631,11061,735,3113,21920,85837677,9126080,12389100,62227938,34278143,2483509,8133743,60115146,70789228,0
106504038,STANISLAUS SURGICAL HOSPITAL,20201,2020-01-01,2020-03-31,OPEN,Stanislaus,06 - North San Joaquin,511,Investor - Indiv.,Comparable,209-572-2700,1421 OAKDALE ROAD,MODESTO,95355,LLOYD SCARROW,23,23,23,48,6,0,6,76,11,0,9,1140,104,150,2710,2150329,300558,0,304887,5594032,483675,134326,4808806,7923355,0
106331288,PALO VERDE HOSPITAL,20193,2019-07-01,2019-09-30,Open,Riverside,12 - Inland Counties,1101,District,Comparable,760-921-4115,250 NORTH FIRST STREET,BLYTHE,92225,SANDRA ANAYA,51,37,34,51,9,72,1,402,28,355,2,1421,144,2937,130,1706493,324018,1856857,27087,3307636,696882,4937628,322508,5138413,0
106340950,MERCY SAN JUAN HOSPITAL,20171,2017-01-01,2017-03-31,Open,Sacramento,2,309,Non Profit Corp.,Comparable,(916) 537-5000,6501 COYLE AVENUE,CARMICHAEL,95608,BRIAN IVIE,370,370,370,1454,609,488,1218,7404,2667,4037,5740,22746,7551,3084,10578,169153187,62976713,65262856,108751115,51105057,23720468,9835477,54000800,150759583,0
106334487,RIVERSIDE UNIVERSITY HEALTH SYSTEM MEDICAL CENTER,20164,2016-10-01,2016-12-31,Open,Riverside,12,1109,City/County,Comparable,(951) 486-4000,26520 CACTUS AVENUE,MORENO VALLEY,92555,ZAREH SARRAFIAN,439,439,439,431,373,942,1183,4062,2571,7375,5246,2254,1265,6787,17291,39380201,31924531,49530941,81119266,8132222,5294000,18387627,44799163,147654743,0
106450949,MERCY REDDING MEDICAL CENTER,20192,2019-04-01,2019-06-30,Open,Shasta,01 - Northern California,209,Church,Comparable,530-225-6000,2175 ROSALINE AVENUE,REDDING,96001,TODD SMITH,267,267,267,1634,54,187,768,8249,318,1029,3255,21725,469,1657,9626,157959819,6973993,14960384,54205511,98091329,2443118,7313040,45530964,118567368,0
106197931,EXODUS RECOVERY - PHF,20174,2017-10-01,2017-12-31,Open,Los Angeles,11,927,Investor - Corp.,Psychiatric Health Facilities,310-237-0454,9808 VENICE BOULEVARD,CULVER CITY,90232,LUANA MURPHY,16,16,32,0,0,67,0,0,0,1229,0,0,0,0,0,0,0,607812,0,0,0,0,0,960462,0
106304409,KAISER FOUNDATION HOSPITAL - ORANGE CO - ANAHEIM,20173,2017-07-01,2017-09-30,Open,Orange,13,1011,Non Profit Corp.,Kaiser Foundation Health,(626) 405-5000,3440 E LA PALMA AVENUE,ANAHEIM,92806,JULIE MILLER-PHIPPS,435,435,239,55,1979,51,480,231,7895,176,1472,245,15057,406,6168,0,0,0,0,0,0,0,0,187848448,0
106340947,MERCY GENERAL HOSPITAL,20182,2018-04-01,2018-06-30,Open,Sacramento,02 - Golden Empire,311,Church,Comparable,916-453-4545,4001 J STREET,SACRAMENTO,95819,EDMUNDO CASTANEDA,432,394,394,1014,742,275,875,4828,3550,1276,3305,5291,3192,987,6642,145688701,133167274,28438492,70011214,62722453,29348099,6337529,43081746,151495187,0
106190382,HOLLYWOOD PRESBYTERIAN MEDICAL CENTER,20184,2018-10-01,2018-12-31,Open,Los Angeles,11 - Los Angeles,925,Investor - Corp.,Comparable,213-413-3000,1300 NORTH VERMONT AVENUE,LOS ANGELES,90027,JUSTIN OH,434,413,225,700,270,574,1230,5306,1221,3552,9268,1778,519,2153,4990,50610357,16024607,24076742,73461380,10148515,4638668,7657606,23384209,95651584,0
106580996,ADVENTIST HEALTH AND RIDEOUT,20201,2020-01-01,2020-03-31,OPEN,Yuba,02 - Golden Empire,227,Non Profit Corp.,Comparable,530-749-4663,726 FOURTH ST,MARYSVILLE,95901,RICK RAWSON,221,221,157,1303,38,237,721,7448,175,1009,3241,26908,639,3081,15705,131480046,3164796,16607143,53124138,62861217,1561889,6823494,36331497,123166106,0
106450936,MAYERS MEMORIAL HOSPITAL,20171,2017-01-01,2017-03-31,Open,Shasta,1,210,District,Comparable,(530) 336-5511,43563 STATE HIGHWAY 299 E,FALL RIVER MILLS,96028,LOUIS WARD,121,121,121,66,0,25,0,394,0,5655,0,1787,0,868,0,1445195,0,2043782,0,2491517,0,1466304,0,5678773,404794
106321016,SENECA HEALTHCARE DISTRICT,20164,2016-10-01,2016-12-31,Open,Plumas,1,215,District,Comparable,(530) 258-2151,130 BRENTWOOD DRIVE,CHESTER,96020,LINDA WAGNER,26,26,24,29,0,1,2,131,0,1293,7,3417,0,654,541,705752,0,694095,67003,2000082,0,93514,689632,3717307,765575
106301248,LOS ALAMITOS MEDICAL CENTER,20183,2018-07-01,2018-09-30,Open,Orange,13 - Orange,1013,Investor - Corp.,Comparable,562-598-1311,3751 KATELLA AVENUE,LOS ALAMITOS,90720,KENT CLAYTON,163,146,109,700,691,102,243,3522,2585,455,978,5284,4821,329,2016,87363149,80782528,8298924,24332171,39432876,43988668,2409903,15763971,51654537,0
106301357,FOOTHILL REGIONAL MEDICAL CENTER,20181,2018-01-01,2018-03-31,Open,Orange,13,1015,Investor - Corp.,Comparable,714-619-7700,14662 NEWPORT AVENUE,TUSTIN,92780,DAVID TOPPER,177,177,62,165,168,22,264,685,726,576,3316,111,383,77,475,10645559,12847529,13501557,35442757,545077,4560392,439940,2344684,36350656,0
106191230,"MARTIN LUTHER KING, JR. COMMUNITY HOSPITAL",20202,2020-04-01,2020-06-30,OPEN,Los Angeles,11 - Los Angeles,935,Non Profit Corp.,Comparable,424-338-8000,1680 EAST 120TH STREET,LOS ANGELES,90059,ELAINE BATCHLOR,131,126,126,306,174,585,953,1615,812,2684,4053,970,594,3415,7840,54961394,30290002,119761135,128823006,16560810,11406835,43345015,119668822,93263868,0
106105125,CENTRAL STAR PSYCHIATRIC HEALTH FACILITY,20193,2019-07-01,2019-09-30,Open,Fresno,09 - Central,605,Investor - Corp.,Psychiatric Health Facilities,559-892-1128,4411 E. KINGS CANYON ROAD,FRESNO,93702,DEBORAH TOBIAS-GATEWOOD,16,16,12,0,0,156,0,0,0,913,0,0,0,0,0,0,0,1153829,0,0,0,0,0,4938848,212053
106444029,TELECARE SANTA CRUZ - PHF,20182,2018-04-01,2018-06-30,Open,Santa Cruz,08 - Mid-Coast,703,Investor - Corp.,Psychiatric Health Facilities,831-600-2801,2250 SOQUEL AVENUE,SANTA CRUZ,95062,ANNE BAKAR,16,16,16,24,0,72,0,517,0,801,0,0,0,0,0,1292500,0,2002500,0,0,0,0,0,1346444,0
106391010,SAN JOAQUIN GENERAL HOSPITAL,20181,2018-01-01,2018-03-31,Open,San Joaquin,6,507,City/County,Comparable,209-468-6000,500 WEST HOSPITAL ROAD,FRENCH CAMP,95231,DAVID CULBERSON,196,181,134,403,0,583,969,1931,0,2871,3706,10490,0,6009,24599,42838326,0,48519550,70122829,26514039,0,14443808,54197267,97949325,0
106541123,PORTERVILLE STATE HOSPITAL,20172,2017-04-01,2017-06-30,Open,Tulare,9,613,State,State Hospitals,(559) 782-2222,26501 AVENUE 140,PORTERVILLE,93258,KAY HARALSON,1210,317,317,2,0,9,0,25,0,10727,0,0,0,0,0,1372959,0,29857666,0,0,0,0,0,57205566,0
106190796,RONALD REAGAN UCLA MEDICAL CENTER,20194,2019-10-01,2019-12-31,OPEN,Los Angeles,11 - Los Angeles,927,Non Profit Other,Comparable,310-825-5041,757 WESTWOOD PLAZA,LOS ANGELES,90095,JOHNESE SPISSO,445,445,445,1480,404,706,531,10845,3499,6808,4115,41153,9434,6804,5857,229128750,86269906,124714135,78756096,135358832,31615148,23009901,19065069,572683182,0
106321016,SENECA HEALTHCARE DISTRICT,20182,2018-04-01,2018-06-30,Open,Plumas,01 - Northern California,215,District,Comparable,530-258-2151,130 BRENTWOOD DRIVE,CHESTER,96020,LINDA WAGNER,26,26,26,23,0,0,2,94,0,1365,13,3189,0,149,1029,579993,0,685139,97895,2134435,0,138619,900135,4101995,678287
106190422,TORRANCE MEMORIAL MEDICAL CENTER,20194,2019-10-01,2019-12-31,OPEN,Los Angeles,11 - Los Angeles,931,Non Profit Corp.,Comparable,310-325-9110,3330 LOMITA BOULEVARD,TORRANCE,90505-5073,CRAIG LEACH,533,444,326,1623,1952,188,368,8717,8724,902,1613,41998,18885,815,5152,180907106,176105868,22154810,31104937,110985883,88445300,3951721,17926757,163714414,0
106484062,CRESTWOOD SOLANO PSYCHIATRIC HEALTH FACILITY,20194,2019-10-01,2019-12-31,OPEN,Solano,03 - North Bay,408,Investor - Corp.,Psychiatric Health Facilities,209-478-5291,2201 TUOLUMNE ST,VALLEJO,94589,LORI BLACKBURN,16,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1239759,200055
106430763,EL CAMINO HOSPITAL,20172,2017-04-01,2017-06-30,Open,Santa Clara,7,429,District,Comparable,(650) 940-7000,2500 GRANT ROAD,MOUNTAIN VIEW,94040,DAN WOODS,443,443,443,1651,387,161,334,8446,1936,526,1151,13051,1683,1002,3690,190299471,41945682,11061949,22615291,114555768,21062892,5423637,18626290,192250671,0
106074017,SAN RAMON REGIONAL MEDICAL CENTER,20182,2018-04-01,2018-06-30,Open,Contra Costa,05 - East Bay,411,Investor - Corp.,Comparable,925-275-9200,6001 NORRIS CANYON ROAD,SAN RAMON,94583,ANN LUCENA,123,116,47,381,219,22,51,1398,840,136,191,4442,927,91,580,49924804,24462972,2419685,6400483,32110238,8498557,1187043,6261114,45681172,0
106190125,CALIFORNIA HOSPITAL MEDICAL CENTER,20172,2017-04-01,2017-06-30,Open,Los Angeles,11,925,Non Profit Corp.,Comparable,(213) 748-2411,1401 SOUTH GRAND AVENUE,LOS ANGELES,90015,MARGARET PETERSEN,318,243,205,344,346,1041,2413,1807,1438,4359,8521,1561,1041,5252,14403,25725936,20602247,59301562,110783911,10481788,6951903,26669080,72223908,98418388,0
106150808,ADVENTIST HEALTH TEHACHAPI VALLEY,20174,2017-10-01,2017-12-31,Open,Kern,9,623,District,Comparable,661-823-3000,115 WEST E STREET,TEHACHAPI,93561,DAVID EASTMAN,28,24,14,8,2,0,6,22,5,0,12,1335,345,744,5326,55216,14370,0,44017,3106973,1746755,1004832,6237997,6521466,0
106491076,SONOMA VALLEY HOSPITAL,20183,2018-07-01,2018-09-30,Open,Sonoma,03 - North Bay,403,District,Comparable,707-935-5000,347 ANDRIEUX STREET,SONOMA,95476,KELLY MATHER,75,64,40,137,55,16,65,1257,661,116,394,6884,1716,335,1178,10612531,5371214,1196704,3849945,17498791,5945733,1510112,6687817,15473228,0
106560529,ST. JOHN'S REGIONAL MEDICAL CENTER,20194,2019-10-01,2019-12-31,OPEN,Ventura,10 - Santa Barbara/Ventura,811,Church,Comparable,805-389-5984,1600 NORTH ROSE AVENUE,OXNARD,93030,DARREN LEE,265,265,149,984,392,200,454,5117,2143,1049,1981,6939,1518,1360,7533,92932853,41199070,15987257,29807700,54801191,14156794,6212735,31496461,88018373,0
106010739,ALTA BATES SUMMIT MEDICAL CENTER - ALTA BATES CAMPUS,20202,2020-04-01,2020-06-30,OPEN,Alameda,05 - East Bay,415,Non Profit Corp.,Comparable,510-204-4444,2450 ASHBY AVENUE,BERKELEY,94705,GERALD KOZAI,393,393,217,577,128,612,762,3802,760,3093,2423,5216,1243,605,2923,51767506,14898194,33240642,45864967,45452128,11491207,3839218,21693314,180823615,0
106301248,LOS ALAMITOS MEDICAL CENTER,20171,2017-01-01,2017-03-31,Open,Orange,13,1013,Investor - Corp.,Comparable,(562) 598-1311,3751 KATELLA AVENUE,LOS ALAMITOS,90720,KENT CLAYTON,167,167,137,794,839,79,244,5466,2874,395,1198,5672,4716,383,2138,97786220,76197353,6103260,25035555,32447147,34494819,2016565,13908427,48574701,0
106074039,JOHN MUIR BEHAVIORAL HEALTH CENTER,20174,2017-10-01,2017-12-31,Open,Contra Costa,5,411,Non Profit Corp.,Comparable,925-939-3000,2740 GRANT STREET,CONCORD,94520,CALVIN KNIGHT,73,70,54,82,30,248,3,716,221,1549,39,311,102,0,0,2502846,824515,5025319,150565,468960,141246,0,0,8421600,438746
106121080,ST. JOSEPH HOSPITAL - EUREKA,20201,2020-01-01,2020-03-31,OPEN,Humboldt,01 - Northern California,105,Non Profit Corp.,Comparable,707-445-8121,2700 DOLBEER STREET,EUREKA,95501,"ROBERTA LUSKIN-HAWK, M.D.",153,153,153,834,36,66,375,4907,214,286,2203,18325,717,764,9158,84154293,3667781,6615072,37783812,87859549,3439269,3663294,43910120,59584539,0
106190382,HOLLYWOOD PRESBYTERIAN MEDICAL CENTER,20201,2020-01-01,2020-03-31,OPEN,Los Angeles,11 - Los Angeles,925,Investor - Corp.,Comparable,213-413-3000 xet4452,1300 NORTH VERMONT AVENUE,LOS ANGELES,90027,ROBERT ALLEN,434,413,280,767,521,648,1311,5722,2854,3872,10729,2492,921,2123,4595,74271863,42838097,38358246,105328524,15631700,10214122,9933341,29337633,94260033,0
106344035,VIBRA HOSPITAL OF SACRAMENTO,20184,2018-10-01,2018-12-31,Open,Sacramento,02 - Golden Empire,309,Investor - Corp.,Comparable,916-351-9151,330 MONTROSE DRIVE,FOLSOM,95630,KIM HORTON,58,58,58,39,13,1,18,1907,643,88,656,0,0,0,0,21005848,6946241,1268487,6480799,0,0,0,0,7227992,0
106190243,PIH HOSPITAL - DOWNEY,20184,2018-10-01,2018-12-31,Open,Los Angeles,11 - Los Angeles,921,Non Profit Corp.,Comparable,562-904-5000,11500 BROOKSHIRE AVENUE,DOWNEY,90241,JIM WEST,199,156,79,502,576,144,351,2231,1941,534,1278,2454,2578,1172,5778,34370477,42059725,14127491,21960019,12990983,23343444,7925855,30702748,41705529,0
106414139,KAISER FOUNDATION HOSPITAL - REDWOOD CITY,20202,2020-04-01,2020-06-30,OPEN,San Mateo,04 - West Bay,428,Non Profit Corp.,Kaiser Foundation Health,510-987-4960,1100 VETERANS BLVD.,REDWOOD CITY,94063,THOMAS HANENBURG,153,153,60,45,491,18,74,173,1938,96,245,69,2254,71,573,1501034,44520266,3404231,4925811,589733,23328864,514239,4239924,88256626,0
106300225,ORANGE COAST MEMORIAL MEDICAL CENTER,20174,2017-10-01,2017-12-31,Open,Orange,13,1014,Non Profit Corp.,Comparable,714-962-4677,9920 TALBERT AVENUE,FOUNTAIN VALLEY,92708,MARCIA MANKER,218,218,119,658,727,43,335,2887,2642,157,1080,3703,5171,350,2697,49763272,51525670,3017662,20226443,20747266,24210824,1044266,8040568,74383092,0
106514030,SUTTER SURGICAL HOSPITAL - NORTH VALLEY,20173,2017-07-01,2017-09-30,Open,Sutter,2,227,Non Profit Other,Comparable,(530) 749-5700,455 PLUMAS BOULEVARD,YUBA CITY,95991,DENNIS SINDELAR,14,14,14,57,4,0,11,146,8,0,20,260,4,7,46,3977072,406108,0,465002,4679471,67143,82165,740285,6098028,0
106444029,TELECARE SANTA CRUZ - PHF,20164,2016-10-01,2016-12-31,Open,Santa Cruz,8,703,Investor - Corp.,Psychiatric Health Facilities,(831) 600-2801,2250 SOQUEL AVENUE,SANTA CRUZ,95062,ANNE BAKAR,16,16,16,19,0,0,0,449,0,0,0,0,0,0,0,1122500,0,0,0,0,0,0,0,1766255,0
106150706,DELANO REGIONAL MEDICAL CENTER,20184,2018-10-01,2018-12-31,Open,Kern,09 - Central,617,Non Profit Corp.,Comparable,661-725-4800,1401 GARCES HIGHWAY,DELANO,93215,BAHRAM GHAFFARI,156,156,156,149,30,106,217,2667,125,1981,796,2769,722,2266,13668,6972729,960411,11207213,4747642,3128466,818370,2170881,10010347,19286679,0
106190052,BARLOW RESPIRATORY HOSPITAL,20171,2017-01-01,2017-03-31,Open,Los Angeles,11,925,Non Profit Corp.,Comparable,(213) 250-4200,2000 STADIUM WAY,LOS ANGELES,90026,AMIT MOHAN,105,105,105,218,4,17,17,4696,170,499,334,0,0,0,0,72911092,2319349,6596655,4813642,0,0,0,0,14216439,0
106380868,LANGLEY PORTER PSYCHIATRIC INSTITUTE,20193,2019-07-01,2019-09-30,Open,San Francisco,04 - West Bay,423,Non Profit Other,Comparable,415-476-7000,401 PARNASSUS AVENUE,SAN FRANCISCO,94143,"MATHEW W. STATE, MD, PHD",56,22,22,36,17,0,4,421,176,0,18,1938,397,4,12,1698984,914256,0,179409,1986741,178792,52260,38075,12176584,0
106190049,KINDRED HOSPITAL - BALDWIN PARK,20194,2019-10-01,2019-12-31,OPEN,Los Angeles,11 - Los Angeles,915,Investor - Ptnr.,Comparable,626-388-2700,14148 FRANCISQUITO AVENUE,BALDWIN PARK,91706,LARRY FOSTER,91,91,67,116,50,0,22,3380,850,0,1318,0,0,0,0,31578511,7231723,0,13830239,0,0,0,0,8981380,187719
106190197,COMMUNITY HOSPITAL OF HUNTINGTON PARK,20172,2017-04-01,2017-06-30,Open,Los Angeles,11,923,Investor - Corp.,Comparable,(310) 532-4200,2623 EAST SLAUSON AVENUE,HUNTINGTON PARK,90255,ARACELI LONERGAN,81,81,81,146,119,242,277,667,466,856,1255,417,370,2757,5508,11157723,7083855,11519990,19325345,2590966,2313576,10859058,17598553,10831262,0
106410891,SEQUOIA HOSPITAL,20164,2016-10-01,2016-12-31,Open,San Mateo,4,428,Non Profit Corp.,Comparable,(650) 369-5811,170 ALAMEDA DE LAS PULGAS,REDWOOD CITY,94062,BILL GRAHAM,208,172,58,564,83,13,42,2242,316,29,158,6795,678,143,648,85924377,12297742,857511,4859456,49604011,4952379,1041911,4726950,71979584,0
106370755,PALOMAR HEALTH DOWNTOWN CAMPUS,20194,2019-10-01,2019-12-31,OPEN,San Diego,14 - San Diego/Imperial,1412,District,Comparable,760-739-3000,555 E. VALLEY PARKWAY,ESCONDIDO,92025,DIANE HANSEN,578,359,285,1335,1615,547,1032,5763,5832,1972,4223,14333,18805,3016,9614,137817928,145412020,44984958,82203954,50690201,69963842,15824696,50912694,149832304,0
106560525,ADVENTIST HEALTH SIMI VALLEY,20194,2019-10-01,2019-12-31,OPEN,Ventura,10 - Santa Barbara/Ventura,813,Church,Comparable,805-955-6000,2975 SYCAMORE DRIVE,SIMI VALLEY,93065,JENNIFER SWENSON,144,130,89,722,280,110,285,3456,1046,532,952,2838,890,534,3301,56047408,19111922,5972057,15683826,15226910,8332288,2943370,14459144,38919795,0
106301248,LOS ALAMITOS MEDICAL CENTER,20192,2019-04-01,2019-06-30,Open,Orange,13 - Orange,1013,Investor - Corp.,Comparable,562-598-1311,3751 KATELLA AVENUE,LOS ALAMITOS,90720,KENT CLAYTON,163,163,116,704,681,51,109,3906,3368,522,739,5452,5135,343,1904,94977826,100476811,12699408,18947221,38052643,45724188,2282642,15356432,53004142,0
106361323,COMMUNITY HOSPITAL OF SAN BERNARDINO,20173,2017-07-01,2017-09-30,Open,San Bernardino,12,1209,Non Profit Corp.,Comparable,(909) 887-6333,1805 MEDICAL CENTER DRIVE,SAN BERNARDINO,92411,JUNE COLLISON,347,345,306,307,228,1286,1062,1633,1238,10468,5599,1601,1056,4381,9944,18103868,12209407,100911462,52412745,4893713,5525341,7731161,43426809,59842766,2801841
106311000,SUTTER MEDICAL CENTER - ROSEVILLE,20174,2017-10-01,2017-12-31,Open,Placer,2,309,Non Profit Corp.,Comparable,916-781-1000,1 MEDICAL PLAZA DRIVE,ROSEVILLE,95661,PAT BRADY,328,328,264,1741,576,285,532,8603,2550,1354,2515,8750,2587,1120,6177,136500131,43233933,19492286,42045794,65915738,19680387,5871012,29697298,170885348,0
106015000,KAISER FOUNDATION NORTHERN REGION,20171,2017-01-01,2017-03-31,Open,Alameda,5,417,Non Profit Corp.,Kaiser Foundation Health,(510) 987-3380,1956 WEBSTER STREET,OAKLAND,94612,GREGORY ADAMS,4279,4279,2354,2677,22118,696,3581,11395,87949,2827,12033,10178,219927,13941,85783,165004381,1496142791,70637278,192398949,54450839,1067188596,30337577,275678552,2184099871,0
