facility_id,position,productive_hours,productive_hours_per_patient
106190137,Administrative Services Cost Centers,64120,2.1
106531059,Contracted Other,11161,0.42
106084001,Ambulatory Cost Centers,205444,8.8
106190762,Other,82262,1.07
106344011,Aides & Orderlies,0,0.0
106190148,Administrative Services Cost Centers,223737,2.67
106124004,Fiscal Services Cost Centers,0,0.0
106420483,Ambulatory Cost Centers,53234,2.14
106010987,Management & Supervision,210148,2.62
106190859,General Services Cost Centers,184002,3.2
106301304,Aides & Orderlies,0,0.0
106190256,Environmental & Food Services,64043,1.94
106560481,Daily Cost Centers,790732,7.99
106270777,Management & Supervision,70844,1.24
106104047,Contracted Other,1910,0.26
106364144,Education Cost Centers,0,0.0
106410782,Management & Supervision,133181,0.49
106361274,Daily Cost Centers,335225,11.63
106370689,Ambulatory Cost Centers,33484,0.48
106190196,Management & Supervision,55150,2.31
106370787,Environmental & Food Services,68143,2.25
106196405,Ancillary Cost Centers,276552,5.47
106531059,Other,13890,0.52
106404046,Daily Cost Centers,0,0.0
106190176,Contracted Other,7049,0.07
106560473,Environmental & Food Services,179095,2.34
106391010,Clerical & Other Administrative,471573,8.46
106301279,Technician & Specialist,2041094,15.21
106220733,Daily Cost Centers,84255,1.97
106190500,Licensed Vocational Nurse,3764,0.16
106410852,Contracted Other,69355,0.61
106341051,Clerical & Other Administrative,406773,1.89
106190053,Fiscal Services Cost Centers,82041,1.04
106190687,Contracted Registry Nursing,51912,0.54
106344170,Ancillary Cost Centers,0,0.0
106040875,Contracted Other,0,0.0
106190431,Aides & Orderlies,153920,2.79
106190949,Technician & Specialist,420739,5.42
106574010,Fiscal Services Cost Centers,1928,0.1
106474007,Technician & Specialist,147841,11.44
106171395,Registered Nurse,146472,8.38
106231396,Licensed Vocational Nurse,29183,1.05
106491267,Environmental & Food Services,0,0.0
106150737,Administrative Services Cost Centers,42632,0.76
106560492,Other,0,0.0
106190949,Daily Cost Centers,779905,10.05
106034002,Registered Nurse,143143,8.58
106010887,Contracted Other,0,0.0
106171049,Registered Nurse,105885,4.78
106344017,Registered Nurse,60326,2.69
106150736,Contracted Registry Nursing,68948,0.82
106291023,Contracted Other,146,0.0
106150736,Contracted Other,63844,0.74
106010987,Contracted Registry Nursing,25842,0.33
106580996,Daily Cost Centers,705858,8.16
106481015,Contracted Registry Nursing,0,0.0
106480989,Licensed Vocational Nurse,120047,2.39
106010937,Licensed Vocational Nurse,26723,0.26
106484001,Contracted Registry Nursing,8962,0.44
106560525,Administrative Services Cost Centers,136471,3.45
106190125,Daily Cost Centers,766677,7.73
106391010,Contracted Other,68020,1.24
106494019,Daily Cost Centers,503656,17.65
106301283,Contracted Registry Nursing,26356,0.73
106361166,Registered Nurse,199901,11.7
106090793,Fiscal Services Cost Centers,103065,1.85
106190034,Registered Nurse,1408534,11.07
106560525,Fiscal Services Cost Centers,137895,2.99
106190315,Technician & Specialist,360174,4.99
106390846,Technician & Specialist,283358,4.2
106190475,General Services Cost Centers,178623,6.12
106380929,Clerical & Other Administrative,839605,3.67
106394003,Education Cost Centers,0,0.0
106190687,Contracted Other,97007,1.0
106154101,Daily Cost Centers,218883,9.3
106190052,Registered Nurse,158504,6.28
106500967,Aides & Orderlies,98740,0.82
106141338,General Services Cost Centers,44646,1.49
106150808,Licensed Vocational Nurse,34681,0.61
106190812,Technician & Specialist,583311,6.45
106104047,Daily Cost Centers,58389,7.41
106381154,Ancillary Cost Centers,3477387,12.31
106190196,Aides & Orderlies,52145,2.3
106190307,Contracted Registry Nursing,19632,0.56
106331194,Daily Cost Centers,681942,7.54
106481015,Administrative Services Cost Centers,25105,1.08
106190315,General Services Cost Centers,162464,2.24
106320986,Administrative Services Cost Centers,31303,4.84
106361266,Ambulatory Cost Centers,46643,1.92
106100717,Ambulatory Cost Centers,1086336,3.34
106100797,Contracted Other,525,0.04
106194219,Management & Supervision,222945,2.45
106540798,Contracted Other,15165,0.19
106370652,Ancillary Cost Centers,498585,8.68
106190400,Contracted Registry Nursing,35579,0.23
106190392,General Services Cost Centers,572448,5.4
106190930,Aides & Orderlies,63301,2.26
106344035,Ambulatory Cost Centers,0,0.0
106190818,Environmental & Food Services,0,0.0
106201281,Aides & Orderlies,163551,4.08
106400480,General Services Cost Centers,136537,5.34
106340951,Management & Supervision,113525,0.79
106491338,Other,4698,0.59
106104089,Education Cost Centers,0,0.0
106013619,Administrative Services Cost Centers,12716,1.72
106270875,Contracted Registry Nursing,25820,0.39
106194967,Contracted Other,1218,0.25
106341051,Management & Supervision,331413,1.49
106190470,Registered Nurse,886202,6.82
106300225,General Services Cost Centers,301704,4.26
106420491,Ancillary Cost Centers,152541,1.7
106474007,Ancillary Cost Centers,169050,13.32
106380965,Other,193114,3.36
106190307,Contracted Other,31187,0.93
106104062,Other,773610,31.82
106150808,Education Cost Centers,0,0.0
106301317,Licensed Vocational Nurse,3768,0.04
106190818,Licensed Vocational Nurse,53696,0.97
106301297,Licensed Vocational Nurse,4713,0.18
106491267,Contracted Other,0,0.0
106541123,Clerical & Other Administrative,0,0.0
106100797,Other,31081,2.15
106270777,Ambulatory Cost Centers,214638,3.22
106154022,Registered Nurse,67632,3.25
106381154,Fiscal Services Cost Centers,521608,1.82
106013619,Environmental & Food Services,18659,2.53
106190475,Fiscal Services Cost Centers,53016,1.82
106014226,Aides & Orderlies,28599,8.74
106361458,Environmental & Food Services,10664,2.12
106190305,Management & Supervision,80473,2.96
106190184,Education Cost Centers,0,0.0
106281266,Ambulatory Cost Centers,0,0.0
106301140,Fiscal Services Cost Centers,46380,1.53
106491338,Fiscal Services Cost Centers,25898,3.24
106104047,General Services Cost Centers,80900,9.05
106190878,Management & Supervision,195806,1.59
106104089,General Services Cost Centers,8181,1.47
106304409,Licensed Vocational Nurse,10650,0.12
106190857,Administrative Services Cost Centers,21822,1.98
106190462,Education Cost Centers,0,0.0
106370755,Licensed Vocational Nurse,49788,0.3
106560473,Ancillary Cost Centers,891015,12.25
106580996,Clerical & Other Administrative,426519,5.25
106580996,Contracted Registry Nursing,71217,0.83
106210993,Environmental & Food Services,29329,1.7
106190392,Fiscal Services Cost Centers,134627,1.27
106301175,Ambulatory Cost Centers,119439,1.02
106371256,Education Cost Centers,136151,2.47
106420514,General Services Cost Centers,847436,7.76
106332172,Ambulatory Cost Centers,3619,0.3
106344035,Ambulatory Cost Centers,0,0.0
106430779,Licensed Vocational Nurse,3022,0.03
106191216,Ancillary Cost Centers,45080,4.91
106521041,Other,27719,1.24
106250956,Clerical & Other Administrative,44462,1.05
106341051,Contracted Other,15754,0.07
106364144,Administrative Services Cost Centers,102598,2.87
106190431,Contracted Other,56,0.0
106260011,Clerical & Other Administrative,152950,32.08
106100717,Ancillary Cost Centers,2298526,7.28
106370782,Education Cost Centers,1199336,4.41
106190818,Fiscal Services Cost Centers,83859,1.61
106334048,Contracted Registry Nursing,9049,0.47
106190529,Education Cost Centers,0,0.0
106110889,Environmental & Food Services,31309,4.92
106560508,Licensed Vocational Nurse,42305,1.15
106470871,Education Cost Centers,0,0.0
106334048,Technician & Specialist,26438,2.12
106361166,Ancillary Cost Centers,150596,7.51
106190307,General Services Cost Centers,188523,5.93
106196403,Other,1583667,22.03
106364121,Contracted Other,0,0.0
106370689,Management & Supervision,48271,0.72
106190712,Ambulatory Cost Centers,0,0.0
106341006,Administrative Services Cost Centers,1541776,5.93
106491064,General Services Cost Centers,454295,5.91
106150808,Education Cost Centers,0,0.0
106196403,General Services Cost Centers,746794,10.39
106404046,Environmental & Food Services,0,0.0
106301279,Management & Supervision,687453,5.11
106304159,Administrative Services Cost Centers,23116,2.94
106364121,Clerical & Other Administrative,0,0.0
106444013,Ancillary Cost Centers,229403,7.61
106104062,Management & Supervision,0,0.0
106320986,Administrative Services Cost Centers,27905,4.11
106344017,Education Cost Centers,0,0.0
106040962,Ambulatory Cost Centers,578548,5.56
106070924,Aides & Orderlies,197996,2.15
106150782,Ancillary Cost Centers,213094,9.08
106420522,Other,0,0.0
106480989,Registered Nurse,718863,11.28
106404046,Contracted Other,0,0.0
106301566,Environmental & Food Services,96855,2.0
106211006,Ambulatory Cost Centers,144156,2.15
106184008,Administrative Services Cost Centers,28759,2.67
106331326,General Services Cost Centers,114538,4.28
106361110,Environmental & Food Services,27142,0.81
106344114,General Services Cost Centers,0,0.0
106540734,Administrative Services Cost Centers,577556,2.91
106040937,Other,65025,1.11
106380929,Licensed Vocational Nurse,24557,0.1
106190034,Contracted Other,0,0.0
106430779,Education Cost Centers,0,0.0
106300225,Ambulatory Cost Centers,87108,1.26
106190475,Education Cost Centers,0,0.0
106370721,Daily Cost Centers,197429,11.28
106194967,Ambulatory Cost Centers,0,0.0
106014034,Contracted Registry Nursing,0,0.0
106380868,Technician & Specialist,51958,4.26
106121031,Administrative Services Cost Centers,15614,1.17
106191231,Other,388241,3.12
106100899,Aides & Orderlies,314292,2.02
106500852,Management & Supervision,245290,1.82
106231013,Environmental & Food Services,41614,2.47
106100797,Management & Supervision,44038,3.82
106190125,Ancillary Cost Centers,579336,5.71
106190547,Contracted Other,0,0.0
106364121,Daily Cost Centers,124415,7.58
106391056,General Services Cost Centers,172482,5.0
106190198,Environmental & Food Services,86641,1.42
106410817,Ambulatory Cost Centers,122428,0.81
106190176,Registered Nurse,816715,7.93
106040875,Education Cost Centers,0,0.0
106190818,Environmental & Food Services,0,0.0
106301155,Ambulatory Cost Centers,41189,1.04
106374024,Registered Nurse,54494,1.78
106190429,General Services Cost Centers,1159916,9.19
106190758,Contracted Other,9802,0.09
106420514,Administrative Services Cost Centers,491109,4.5
106190796,Licensed Vocational Nurse,164131,0.71
106361223,Ancillary Cost Centers,594639,5.61
106540734,Licensed Vocational Nurse,111546,0.55
106190232,Contracted Registry Nursing,0,0.0
106190708,Ambulatory Cost Centers,78041,2.92
106301258,Ancillary Cost Centers,178434,4.07
106332172,Administrative Services Cost Centers,38985,3.83
106190930,Contracted Other,4264,0.15
106500939,Technician & Specialist,1123416,8.04
106150761,Technician & Specialist,585175,7.04
106190524,Management & Supervision,80162,1.75
106301279,Aides & Orderlies,390881,2.91
106470871,Other,25706,0.82
106014226,Contracted Registry Nursing,0,0.0
106361144,Technician & Specialist,181856,7.28
106370694,Ancillary Cost Centers,2118886,9.62
106484044,Contracted Other,0,0.0
106300032,Contracted Other,0,0.0
106050932,Administrative Services Cost Centers,53823,5.32
106190197,Other,5444,0.27
106190468,Ancillary Cost Centers,230282,4.67
106560203,Other,0,0.0
106374055,Education Cost Centers,0,0.0
106400466,Education Cost Centers,0,0.0
106160702,Ancillary Cost Centers,47578,6.98
106190432,Licensed Vocational Nurse,26290,0.6
106400548,Management & Supervision,78438,2.29
106190429,Administrative Services Cost Centers,694417,5.22
106194981,Management & Supervision,5226,0.92
106190930,Contracted Registry Nursing,3228,0.11
106364231,Fiscal Services Cost Centers,277361,1.59
106190883,Ancillary Cost Centers,539931,10.22
106410782,Technician & Specialist,358000,1.32
106580996,Other,108964,1.26
106481094,Technician & Specialist,211838,6.42
106420514,Aides & Orderlies,329744,3.02
106191216,Education Cost Centers,0,0.0
106160787,Registered Nurse,173470,5.16
106574010,Ambulatory Cost Centers,59220,3.34
106190754,Clerical & Other Administrative,451191,3.55
106361266,Management & Supervision,35910,1.27
106190197,Aides & Orderlies,17672,0.9
106420514,Contracted Registry Nursing,53993,0.47
106334589,Licensed Vocational Nurse,0,0.0
106240924,Technician & Specialist,110967,8.23
106361105,General Services Cost Centers,75751,4.74
106190307,Ambulatory Cost Centers,28737,0.84
106390923,General Services Cost Centers,408915,7.72
106190468,Administrative Services Cost Centers,120005,2.83
106334048,Environmental & Food Services,0,0.0
106400524,Education Cost Centers,0,0.0
106420522,Clerical & Other Administrative,13718,3.51
106370755,Management & Supervision,281188,1.82
106474007,General Services Cost Centers,139798,12.07
106281078,Daily Cost Centers,361917,9.55
106301127,Ancillary Cost Centers,60623,2.17
106291023,General Services Cost Centers,201146,4.68
106400466,Technician & Specialist,156465,7.18
106331312,Technician & Specialist,381013,2.75
106040937,Fiscal Services Cost Centers,140153,2.46
106380865,Contracted Other,3371,0.01
106010782,Registered Nurse,3165,0.3
106374049,Management & Supervision,1456,0.2
106304113,Administrative Services Cost Centers,14954,1.09
106571086,Ambulatory Cost Centers,122899,3.04
106190462,Technician & Specialist,57683,2.73
106044006,Ancillary Cost Centers,0,0.0
106196035,Management & Supervision,0,0.0
106301205,Environmental & Food Services,643667,3.26
106191231,Technician & Specialist,893033,7.18
106481357,Daily Cost Centers,680638,10.4
106130699,Environmental & Food Services,145723,2.98
106010735,Technician & Specialist,218575,2.27
106364144,Education Cost Centers,0,0.0
106380865,Ancillary Cost Centers,127607,0.45
106450949,General Services Cost Centers,379548,4.72
106074097,Contracted Registry Nursing,439,0.02
106301258,Clerical & Other Administrative,125475,2.77
106190049,Other,484,0.02
106014226,Administrative Services Cost Centers,6833,2.09
106190712,Technician & Specialist,0,0.0
106141338,Daily Cost Centers,62816,2.39
106414018,Clerical & Other Administrative,17214,13.25
106370780,Education Cost Centers,0,0.0
106350784,Registered Nurse,161846,1.63
106410817,Daily Cost Centers,711352,5.49
106301357,Education Cost Centers,0,0.0
106190857,Contracted Registry Nursing,3623,0.33
106100899,Contracted Registry Nursing,14945,0.1
106361105,Licensed Vocational Nurse,19106,1.2
106040875,Registered Nurse,356763,7.92
106331194,Other,0,0.0
106301781,Other,0,0.0
106090793,Ancillary Cost Centers,228303,3.87
106150722,Other,0,0.0
106334018,Aides & Orderlies,45668,1.91
106220733,Contracted Registry Nursing,487,0.01
106341006,Ancillary Cost Centers,2324841,9.86
106196035,Fiscal Services Cost Centers,0,0.0
106494019,Ancillary Cost Centers,168673,5.91
106190547,Contracted Registry Nursing,0,0.0
106560203,Education Cost Centers,0,0.0
106560203,General Services Cost Centers,64818,2.56
106190034,Technician & Specialist,827702,5.9
106190392,Ancillary Cost Centers,707558,8.71
106370782,Ancillary Cost Centers,2515938,9.26
106390923,Education Cost Centers,22992,0.39
106270875,Daily Cost Centers,641074,10.53
106560481,Technician & Specialist,687807,6.95
106190034,Other,172231,1.2
106362041,Daily Cost Centers,370707,4.24
106364014,Education Cost Centers,0,0.0
106400480,Aides & Orderlies,10206,0.4
106380929,Clerical & Other Administrative,1151149,4.69
106370977,Education Cost Centers,0,0.0
106434051,Aides & Orderlies,41197,4.48
106190305,General Services Cost Centers,62354,2.28
106190796,Administrative Services Cost Centers,1004241,4.31
106301279,Licensed Vocational Nurse,16690,0.12
106394003,Technician & Specialist,0,0.0
106391042,Aides & Orderlies,123533,1.04
106190017,Fiscal Services Cost Centers,74862,1.87
106190587,Licensed Vocational Nurse,65277,1.22
106370744,Fiscal Services Cost Centers,191720,1.05
106130699,Daily Cost Centers,339858,5.76
106301209,Other,0,0.0
106191306,Administrative Services Cost Centers,337029,4.37
106196035,Education Cost Centers,0,0.0
106190315,Registered Nurse,613159,8.44
106010782,Management & Supervision,14787,1.12
106190422,Education Cost Centers,36560,0.23
106380965,General Services Cost Centers,272295,4.43
106380929,Environmental & Food Services,726012,2.86
106010856,Education Cost Centers,247106,2.88
106340913,Administrative Services Cost Centers,367928,8.58
106390923,Ambulatory Cost Centers,332676,5.76
106560481,Ancillary Cost Centers,581885,5.88
106394009,Aides & Orderlies,66489,1.7
106010735,Fiscal Services Cost Centers,43044,0.94
106361343,Clerical & Other Administrative,408507,4.31
106190854,Ambulatory Cost Centers,34467,0.66
106190307,Fiscal Services Cost Centers,75573,2.26
106364188,Administrative Services Cost Centers,65671,2.94
106491076,Daily Cost Centers,121141,4.82
106014207,Ambulatory Cost Centers,0,0.0
106371394,General Services Cost Centers,337259,5.9
106191450,Management & Supervision,2656,0.07
106361266,Ambulatory Cost Centers,40268,1.42
106010987,Licensed Vocational Nurse,33073,0.42
106100797,Ambulatory Cost Centers,101724,7.02
106190636,Registered Nurse,1031585,6.71
106361323,Licensed Vocational Nurse,140018,1.38
106190696,Environmental & Food Services,120588,2.13
106514001,Contracted Registry Nursing,0,0.0
106190930,Other,25963,0.93
106190521,Administrative Services Cost Centers,123808,1.98
106361458,Environmental & Food Services,9616,3.62
106104089,Education Cost Centers,0,0.0
106074097,Licensed Vocational Nurse,1096,0.04
106071018,Daily Cost Centers,571152,9.04
106481094,Ancillary Cost Centers,252713,7.83
106420493,Education Cost Centers,0,0.0
106454012,Ambulatory Cost Centers,8282,0.29
106361318,Aides & Orderlies,225876,2.41
106310791,Licensed Vocational Nurse,12437,0.51
106190470,Contracted Other,5720,0.04
106304460,Licensed Vocational Nurse,0,0.0
106010735,Contracted Other,1261,0.03
106560473,Contracted Other,49671,0.64
106074039,Aides & Orderlies,558,0.02
106380965,Ancillary Cost Centers,392620,6.84
106361144,Ancillary Cost Centers,211928,9.51
106332172,Ambulatory Cost Centers,3226,0.27
106331152,Registered Nurse,417753,4.97
106150761,Registered Nurse,957029,12.9
106374024,Clerical & Other Administrative,29702,0.97
106190137,Contracted Registry Nursing,3417,0.11
106190184,Clerical & Other Administrative,50485,0.86
106344029,Other,35306,0.97
106364014,Ambulatory Cost Centers,76790,2.09
106210993,Contracted Registry Nursing,0,0.0
106301380,Management & Supervision,171727,4.75
106334048,Technician & Specialist,0,0.0
106301132,Aides & Orderlies,188316,2.17
106190200,Ancillary Cost Centers,238397,4.01
106491064,Ambulatory Cost Centers,299579,3.52
106560508,Ambulatory Cost Centers,50513,1.34
106190525,Environmental & Food Services,64746,0.41
106481015,Management & Supervision,22284,0.96
106014226,Clerical & Other Administrative,4754,1.43
106394003,Other,0,0.0
106340951,Contracted Registry Nursing,40348,0.29
106571086,Daily Cost Centers,200070,4.99
106361105,Ambulatory Cost Centers,66605,4.14
106190681,Ambulatory Cost Centers,3537,3.84
106121080,Registered Nurse,403855,6.71
106414018,Fiscal Services Cost Centers,8454,6.51
106551061,Environmental & Food Services,14917,0.99
106361343,Education Cost Centers,0,0.0
106392232,Ambulatory Cost Centers,12615,1.04
106094002,Technician & Specialist,0,0.0
106010735,Daily Cost Centers,274567,5.21
106374055,Aides & Orderlies,242218,2.42
106334457,Ancillary Cost Centers,0,0.0
106250955,Fiscal Services Cost Centers,7021,0.55
106444012,Contracted Other,3020,0.17
106270875,Registered Nurse,929607,12.58
106124004,Fiscal Services Cost Centers,0,0.0
106154022,Environmental & Food Services,32710,1.66
106010967,Ancillary Cost Centers,384908,7.0
106364014,Daily Cost Centers,300232,8.16
106010805,Licensed Vocational Nurse,20233,0.32
106331288,Contracted Other,1382,0.11
106190949,Ambulatory Cost Centers,204347,2.57
106231013,Contracted Other,330,0.02
106430905,Licensed Vocational Nurse,17516,0.07
106370694,Ancillary Cost Centers,2089565,9.21
106364231,Licensed Vocational Nurse,181163,0.94
106370652,Fiscal Services Cost Centers,67369,1.68
106190766,Contracted Other,4231,0.21
106331168,Other,214348,2.02
106160702,Technician & Specialist,27493,2.6
106201281,General Services Cost Centers,252380,5.17
106191228,Technician & Specialist,1876621,5.87
106381154,Registered Nurse,3445176,12.2
106190170,Clerical & Other Administrative,1146039,9.28
106014050,Ancillary Cost Centers,748475,10.94
106311000,Technician & Specialist,597832,4.77
106014226,General Services Cost Centers,9099,2.82
106010856,Ancillary Cost Centers,928902,10.7
106010856,Administrative Services Cost Centers,747694,10.0
106370714,Contracted Registry Nursing,25057,0.13
106454012,Clerical & Other Administrative,60519,2.16
106301175,Contracted Other,1393,0.01
106190680,Ambulatory Cost Centers,103010,1.06
106070934,Licensed Vocational Nurse,28894,0.63
106164029,Ambulatory Cost Centers,221250,2.11
106150736,Environmental & Food Services,245603,2.82
106361246,General Services Cost Centers,2510753,8.77
106010987,Licensed Vocational Nurse,38210,0.49
106201281,Contracted Other,1711,0.04
106090933,General Services Cost Centers,327512,5.92
106231013,Contracted Registry Nursing,11238,0.74
106010805,Management & Supervision,141050,1.78
106390923,Clerical & Other Administrative,350125,6.07
106190431,General Services Cost Centers,516269,11.18
106010937,Daily Cost Centers,959479,10.17
106514030,Registered Nurse,42317,14.71
106190053,Registered Nurse,634807,8.02
106340951,Ambulatory Cost Centers,188073,1.37
106010967,Education Cost Centers,0,0.0
106100797,Contracted Other,2958,0.2
106344170,Ancillary Cost Centers,0,0.0
106244027,General Services Cost Centers,0,0.0
106190385,Ancillary Cost Centers,782612,7.25
106190500,Management & Supervision,76163,3.27
106444012,Aides & Orderlies,9425,0.53
106334018,Administrative Services Cost Centers,68706,2.87
106361274,Ancillary Cost Centers,113113,4.02
106374024,Aides & Orderlies,91438,3.09
106231013,Registered Nurse,102871,5.96
106382715,Administrative Services Cost Centers,63715,2.12
106196404,Contracted Registry Nursing,0,0.0
106301379,Contracted Other,12388,0.29
106414018,Contracted Registry Nursing,940,0.72
106150808,Education Cost Centers,0,0.0
106500939,Environmental & Food Services,514402,3.68
106190170,Clerical & Other Administrative,1020632,8.33
106342344,Registered Nurse,1060372,26.98
106400466,Licensed Vocational Nurse,217,0.01
106430705,Daily Cost Centers,794005,9.48
106244027,Other,0,0.0
106190431,Education Cost Centers,0,0.0
106010782,Other,0,0.0
106331194,Education Cost Centers,0,0.0
106430763,Aides & Orderlies,136513,1.03
106370759,Aides & Orderlies,112051,1.68
106150782,Technician & Specialist,208934,6.72
106370755,Aides & Orderlies,0,0.0
106380857,Fiscal Services Cost Centers,0,0.0
106450949,Daily Cost Centers,707548,8.5
106420493,Management & Supervision,193666,1.81
106450949,Environmental & Food Services,182750,2.17
106392287,Other,3728,0.12
106190455,Aides & Orderlies,46566,1.27
106190328,Registered Nurse,106049,6.77
106454012,Clerical & Other Administrative,0,0.0
106190818,Education Cost Centers,0,0.0
106400683,Fiscal Services Cost Centers,0,0.0
106560492,Contracted Registry Nursing,29878,0.29
106340913,Daily Cost Centers,334032,7.83
106190796,Contracted Other,76727,0.33
106364121,Contracted Other,0,0.0
106044006,Ambulatory Cost Centers,0,0.0
106301248,Contracted Registry Nursing,25750,0.37
106334048,Other,183950,14.74
106304159,Aides & Orderlies,35622,3.67
106194010,Fiscal Services Cost Centers,10295,0.28
106350784,Education Cost Centers,0,0.0
106500852,Contracted Other,3741,0.02
106444013,Other,26360,0.85
106301098,Education Cost Centers,0,0.0
106190422,General Services Cost Centers,924546,6.01
106331326,Daily Cost Centers,190474,7.12
106531059,Administrative Services Cost Centers,33575,1.25
106190052,Contracted Registry Nursing,13941,0.58
106380965,Clerical & Other Administrative,191644,3.75
106470871,Contracted Registry Nursing,0,0.0
106481357,Registered Nurse,825733,12.61
106074039,Licensed Vocational Nurse,17626,0.73
106190818,Environmental & Food Services,0,0.0
106084001,Other,59772,2.63
106574010,Administrative Services Cost Centers,37123,2.03
106190200,Contracted Other,13450,0.18
106331168,Daily Cost Centers,895580,7.74
106370977,Licensed Vocational Nurse,47984,0.44
106301262,Licensed Vocational Nurse,8736,0.09
106040937,Clerical & Other Administrative,396028,6.25
106381154,Environmental & Food Services,574065,2.0
106190148,Registered Nurse,874187,10.43
106500852,Fiscal Services Cost Centers,118484,0.88
106344029,Education Cost Centers,0,0.0
106400480,General Services Cost Centers,132224,5.12
106154160,Registered Nurse,9944,2.6
106370875,Education Cost Centers,42,0.0
106480989,Daily Cost Centers,652387,11.97
106301127,Contracted Other,237,0.01
106410782,Ancillary Cost Centers,206970,0.77
106580996,Licensed Vocational Nurse,2243,0.03
106391042,Contracted Registry Nursing,0,0.0
106301340,Education Cost Centers,26899,0.18
106331216,General Services Cost Centers,88006,2.17
106420491,Contracted Registry Nursing,16923,0.19
106331164,Aides & Orderlies,239155,2.19
106150775,Licensed Vocational Nurse,55222,1.8
106500852,Aides & Orderlies,164378,1.18
106014226,Other,0,0.0
106514030,Management & Supervision,24502,23.86
106191231,Administrative Services Cost Centers,584411,4.7
106190307,Education Cost Centers,0,0.0
106190352,Education Cost Centers,0,0.0
106382715,Contracted Other,4741,0.15
106374049,Ancillary Cost Centers,0,0.0
106190517,General Services Cost Centers,315699,4.06
106190696,Clerical & Other Administrative,121561,2.12
106334589,Administrative Services Cost Centers,145811,3.32
106364188,Daily Cost Centers,190774,10.57
106350784,Education Cost Centers,0,0.0
106370749,Licensed Vocational Nurse,29517,0.74
106190587,Contracted Other,175758,3.2
106540734,Clerical & Other Administrative,822874,4.14
106201281,Registered Nurse,292278,6.27
106010776,Registered Nurse,817056,9.92
106013619,Aides & Orderlies,38454,2.02
106334487,Contracted Registry Nursing,332285,2.1
106190796,Aides & Orderlies,804290,3.6
106010846,Environmental & Food Services,0,0.0
106124004,General Services Cost Centers,0,0.0
106301098,Registered Nurse,557428,6.96
106444013,Contracted Registry Nursing,1154,0.04
106201281,Environmental & Food Services,164036,3.52
106104089,General Services Cost Centers,0,0.0
106370744,Ambulatory Cost Centers,526970,2.73
106104047,Management & Supervision,38146,4.24
106554011,Environmental & Food Services,96599,0.95
106190422,Contracted Other,61288,0.39
106191014,Aides & Orderlies,0,0.0
106281266,Daily Cost Centers,0,0.0
106481015,Ambulatory Cost Centers,11938,0.54
106301357,Management & Supervision,75386,4.93
106400466,Contracted Registry Nursing,381,0.04
106310791,Other,5392,0.21
106190148,Licensed Vocational Nurse,54357,0.64
106191228,Ambulatory Cost Centers,2044645,6.31
106190756,Education Cost Centers,0,0.0
106342392,Environmental & Food Services,18294,0.85
106190163,Technician & Specialist,116063,3.39
106220733,Administrative Services Cost Centers,32595,0.79
106250956,Registered Nurse,23132,0.54
106190422,Fiscal Services Cost Centers,281913,1.77
106370780,Management & Supervision,303753,2.57
106010858,Licensed Vocational Nurse,21954,0.4
106320986,Administrative Services Cost Centers,29863,4.39
106164029,Management & Supervision,178507,1.65
106301140,Management & Supervision,74627,2.72
106014226,Aides & Orderlies,28599,8.74
106331164,Other,9792,0.09
106150775,Environmental & Food Services,77132,3.61
106190708,Clerical & Other Administrative,125816,5.29
106270875,Ancillary Cost Centers,728869,9.86
106090933,Contracted Registry Nursing,19006,0.35
106370977,Clerical & Other Administrative,157027,1.54
106190317,Ambulatory Cost Centers,271758,10.38
106194981,Registered Nurse,8182,1.43
106040875,Fiscal Services Cost Centers,94684,2.27
106190449,Daily Cost Centers,568102,9.89
106171395,Other,3972,0.23
106150761,Daily Cost Centers,687813,8.28
106190687,Administrative Services Cost Centers,330453,3.43
106474007,Contracted Other,0,0.0
106190200,Fiscal Services Cost Centers,63392,0.87
106190053,Other,159005,2.04
106500967,Other,15620,0.12
106154147,Management & Supervision,0,0.0
106490919,Ancillary Cost Centers,325356,8.16
106434138,Registered Nurse,191448,8.2
106414018,Environmental & Food Services,4591,3.72
106190784,Licensed Vocational Nurse,59448,3.95
106070934,Management & Supervision,62351,1.36
106171395,Licensed Vocational Nurse,9473,0.48
106190500,Environmental & Food Services,22029,0.99
106560508,Ancillary Cost Centers,199956,5.43
106571086,Fiscal Services Cost Centers,38445,0.96
106301097,Ambulatory Cost Centers,30017,1.36
106191450,Daily Cost Centers,795294,15.53
106484001,Contracted Other,6736,0.3
106340913,Contracted Other,154,0.0
106434051,Administrative Services Cost Centers,5809,0.63
106010739,Ambulatory Cost Centers,11419982,69.51
106370787,Ancillary Cost Centers,94397,5.63
106370780,Contracted Registry Nursing,99463,0.84
106190431,Contracted Other,56,0.0
106560525,Technician & Specialist,349118,7.83
106070988,Clerical & Other Administrative,814095,7.01
106374024,Ambulatory Cost Centers,37151,1.26
106190198,Clerical & Other Administrative,106758,1.8
106450949,Clerical & Other Administrative,323268,3.84
106014034,Clerical & Other Administrative,25540,0.74
106190758,Fiscal Services Cost Centers,99356,0.78
106190184,Clerical & Other Administrative,55250,0.81
106361343,Other,11347,0.11
106190200,Ambulatory Cost Centers,64317,1.02
106190857,Other,6344,0.48
106361266,Ancillary Cost Centers,51048,1.64
106344017,Other,7230,0.33
106074039,Management & Supervision,19606,0.84
106364014,Clerical & Other Administrative,83336,2.14
